PM2.5,PM10,NO2,SO2,CO,OZONE,NH3,temperature,humidity,wind_speed,wind_direction,pressure,precipitation,boundary_layer_height,aod550,aerosol_index,cloud_fraction,angstrom_exponent,latitude,longitude,hour,day_of_week,month,is_weekend,AQI,city,timestamp
31.0,43.0,32.0,7.0,26.0,10.0,10.0,16.19764276062895,85.30430130719802,0.035480967018250986,32.8871673804801,1017.8074457976799,2.2209072307222457,114.96720188787425,0.18012945026159766,0.40059191101822716,0.5477398096313008,1.262489366644992,22.629801,88.352017,22,2,10,0,51.666666666666664,Howrah,2025-10-29 22:00:00
125.0,123.0,31.0,31.0,75.0,38.0,6.0,12.681819451767272,82.63895004394685,3.7079419998699135,216.58025525267922,1014.3921540864491,0.0,-28.394181088253937,0.09332937613791432,0.12489906498361489,0.38702258383957183,1.3846796446514058,29.8006,76.4155,22,2,10,0,303.84615384615387,Kaithal,2025-10-29 22:00:00
86.0,78.0,31.0,7.0,20.0,12.0,16.0,18.479827406190132,83.3011653708083,1.6438975653959995,195.96415954835558,1019.5736496338957,0.0,-127.04087439794345,0.10497177664398694,0.24282012054227356,0.3922074447459127,1.7911200958514597,25.771061,73.340227,22,2,10,0,186.66666666666669,Pali,2025-10-29 22:00:00
92.0,74.8,16.0,26.0,66.0,49.0,5.8,10.413476903973859,89.08986994651583,2.8281902321210732,149.33502084155947,1025.3781631197346,0.0,0.5243699718178618,0.12156235354709874,0.21400462832931674,0.3147515034918723,1.6764227544151014,25.610369,85.132568,22,2,10,0,206.66666666666666,Patna,2025-10-29 22:00:00
153.0,141.0,25.0,85.0,38.0,30.0,4.0,12.252172914117674,83.06728908301768,2.692157426166285,183.76564728471888,1001.2684344096723,0.0,-58.076810675046545,0.10047122400587055,0.2723659778975648,0.469934473588362,1.2114570427994575,28.849399,78.742362,22,2,10,0,325.38461538461536,Moradabad,2025-10-29 22:00:00
19.0,21.0,9.0,7.0,17.0,4.0,2.0,13.00917013435401,85.48441740622019,6.406039286706594,321.80132989834476,1008.1260497607885,0.0,40.38205586793009,0.10281401165271208,0.30224143014694166,0.1092228028151901,1.5626223537147783,21.219665,81.630094,22,2,10,0,31.666666666666668,Raipur,2025-10-29 22:00:00
49.0,62.0,33.0,11.4,65.0,24.0,6.8,9.668114244309034,81.38616009143676,2.641630737023957,66.03919070523642,1027.3015563655988,0.0,-9.01247409910158,0.08198962219355738,0.2161340271740448,0.5642478728364451,1.3564190214181575,18.614767,73.799516,22,2,10,0,81.66666666666667,Pimpri-Chinchwad,2025-10-29 22:00:00
264.0,190.0,31.0,18.2,77.0,97.0,12.6,14.839221202379834,84.98348362254151,1.3683285971073573,212.48304007287135,1022.2948250734477,0.0,-131.93478891374102,0.15336668590734454,0.4195192292826369,0.2879907980212083,1.602934310877646,28.5918245,77.2273074,22,2,10,0,410.7692307692308,Delhi,2025-10-29 22:00:00
47.0,77.0,46.0,9.0,16.0,22.0,10.0,13.424790916787867,85.46363423989484,1.095907190076593,79.94731344959541,1021.8233306232341,0.0,-45.20903328330849,0.07854576913652092,0.12032805871968923,0.2644287767867193,1.4205769336864293,19.11074,72.86084,22,2,10,0,78.33333333333333,Mumbai,2025-10-29 22:00:00
14.0,21.0,72.0,19.0,27.0,16.0,8.0,9.780398226676448,86.13846357878805,4.885589935033639,223.5342842922352,1022.9831089814796,0.0,-43.1620312718053,0.05,0.24095962893754977,0.15395322045598334,1.8784383521666137,8.5149093,76.9435879,22,2,10,0,23.333333333333332,Thiruvananthapuram,2025-10-29 22:00:00
40.0,31.0,15.0,9.0,10.0,6.0,2.0,12.623292947266094,84.13608621441138,3.4666649867147927,203.18997160070916,994.1035070790384,0.0,-39.71953161459922,0.13197322611691642,0.5143256395438196,0.3438657140953269,1.7935566610742484,27.1594,78.3953,22,2,10,0,66.66666666666667,Firozabad,2025-10-29 22:00:00
41.0,48.0,20.0,7.0,25.0,18.0,3.6,11.633329230712246,81.2142399577599,2.584780050166619,319.292964075337,999.5944681999617,0.0,91.3000220274295,0.20530124971166241,0.5233564730774356,0.3599612723397949,1.7177229402638705,12.990328,77.5431385,22,2,10,0,0.0,Bengaluru,2025-10-29 22:00:00
58.4,57.4,14.2,15.8,50.0,23.0,6.2,13.960206382037665,94.6367186381152,2.7114585528283164,52.16215395284031,1016.0154734233362,0.0,114.2822814515016,0.06291843528037575,0.16975076840332481,0.1670794881924264,1.6375128703988273,26.071318,91.87488,22,2,10,0,0.0,Byrnihat,2025-10-29 22:00:00
40.0,38.0,14.0,22.0,91.0,8.0,1.0,13.219212448968701,83.94133983813097,2.804785418448473,342.2185728975202,1032.1231763983997,0.0,106.52270825469134,0.05274567054880923,0.365665316792656,0.1517885388740462,1.364561952469341,25.560083,87.553265,22,2,10,0,66.66666666666667,Katihar,2025-10-29 22:00:00
101.0,78.0,9.0,10.0,8.0,30.0,4.0,10.801006030247585,79.8993377113575,4.900366723779934,5.181655906712113,1005.9233053438122,1.1539008325278366,77.46340534293323,0.05,0.08643153359494682,0.26770728277248285,1.0912126610694808,25.204762,85.51496,22,2,10,0,236.66666666666666,Bihar Sharif,2025-10-29 22:00:00
48.0,57.0,12.0,65.0,34.0,20.0,1.0,14.486081390525175,81.58249514419542,2.3009452471976366,314.18289017445665,997.052969327332,0.0,51.3600106569712,0.08344480756139927,0.1059002764816198,0.10548840324025711,1.4622576800520333,17.321993,76.822628,22,2,10,0,80.0,Kalaburagi,2025-10-29 22:00:00
48.0,43.0,19.0,6.0,57.0,60.0,13.0,14.223844195135676,80.77492575467626,3.2003113571734234,281.5301115613389,1011.4753016361946,0.0,-78.5989460507954,0.05,0.10406833833785,0.12145223865028278,1.36473336971115,29.5364,75.0158,22,2,10,0,80.0,Sirsa,2025-10-29 22:00:00
25.0,30.0,14.0,15.0,27.0,4.0,2.0,15.274313124473164,79.49559852052839,3.6348185616855266,248.51622488426244,1014.4936348227119,0.0,36.41402960546568,0.1325799435446769,0.44100845888912316,0.52294840139236,1.8855625994877143,9.36399,78.831977,22,2,10,0,41.666666666666664,Ramanathapuram,2025-10-29 22:00:00
38.0,89.0,15.0,15.0,36.0,10.0,3.0,14.060525240371007,84.85761271485521,1.6261129091063593,141.53296661784546,1024.3429479388822,0.0,62.07475552794194,0.10066784019911541,0.24484008576877458,0.11207749402427339,1.2472238341851778,13.0052189,80.2398125,22,2,10,0,63.333333333333336,Chennai,2025-10-29 22:00:00
49.0,82.0,3.0,2.0,9.0,21.0,2.0,14.05332034910396,81.64666518011317,3.0452861808152325,107.8436440633946,1019.0860744235674,2.1695798122274064,0.30841268250224146,0.05,0.15859681734405767,0.15878663671591836,1.2991418873011493,19.0243902,73.0406721,22,2,10,0,81.66666666666667,Belapur,2025-10-29 22:00:00
309.0,243.0,84.0,9.0,103.0,85.0,12.0,12.159525804988936,83.14399721287447,2.4561974623509566,46.6253716618095,1018.838003761563,0.0,54.349910278933734,0.05,0.23864705083670373,0.12873064816779975,1.3341781638731909,28.623763,77.287209,22,2,10,0,445.38461538461536,Delhi,2025-10-29 22:00:00
48.0,48.0,8.0,29.0,26.6,8.0,2.0,11.769261317316865,79.55226154895286,1.2031831611167272,181.23021750774848,1011.9805048752014,0.0,4.2134081741924625,0.18210250061278077,0.24802698291470804,0.07911696462973788,1.9086051603697978,25.859655,85.77944,22,2,10,0,80.0,Samastipur,2025-10-29 22:00:00
46.0,55.0,7.0,17.0,10.0,32.2,3.0,10.643497258388118,84.63137140609848,6.036464434930279,26.309362329725396,999.3682599540718,0.0,42.588720619303125,0.2349370552666653,0.44347062806097637,0.22487044410573925,1.5730788483850282,19.2243333,72.8658113,22,2,10,0,76.66666666666667,Mumbai,2025-10-29 22:00:00
19.0,20.0,5.0,1.0,14.0,15.0,1.0,12.17720441425099,87.79631013428993,3.6502582499202636,282.04904161773635,1014.9548173155329,0.7711435727728082,43.597538950004136,0.1470311174217513,0.5143628380541092,0.1554639584943543,1.6782687803210494,27.33853,88.614099,22,2,10,0,31.666666666666668,Gangtok,2025-10-29 22:00:00
26.0,46.4,21.0,14.0,21.0,10.0,8.0,7.980848582151077,92.58536819819707,4.633154481325008,52.31760927138148,1009.23699275075,0.0,169.57228778108606,0.16909091035189416,0.32414622623218814,0.3191247303823469,1.6016625912325047,13.164544,80.26285,22,2,10,0,43.333333333333336,Chennai,2025-10-29 22:00:00
52.4,58.4,17.6,17.2,53.0,23.0,3.2,14.085086594145205,90.44390036803657,3.484618909674044,316.6494677825505,1010.4764649787371,0.0,-29.181126891554864,0.1497947941606626,0.3886174978121375,0.07799473747417748,1.7560664607743457,13.377516,77.099072,22,2,10,0,0.0,Tumakuru,2025-10-29 22:00:00
63.0,56.0,7.0,28.0,40.0,32.0,1.0,15.758287614326026,93.08642036324655,1.8489786556679257,210.35315229231608,1011.8906806437049,0.0,97.63091264810981,0.08379597698112246,0.1840745071858212,0.10095763423068761,1.2246771403354635,26.1403345,85.3650192,22,2,10,0,110.0,Muzaffarpur,2025-10-29 22:00:00
314.0,228.0,87.0,27.0,76.0,40.0,7.0,20.143859431179784,76.70303790949077,3.3643230197254126,71.12012604425217,992.1790129681101,0.0,192.34457948249488,0.13096025593517244,0.3462492779139732,0.35915484651938556,1.262280519506473,28.757294,77.278792,22,2,10,0,449.2307692307692,Ghaziabad,2025-10-29 22:00:00
46.0,58.2,28.0,5.0,20.0,14.0,8.2,13.04463043117217,88.50877686324876,3.569651454061344,137.56445800559035,1010.2188076968877,0.0,-33.718813779117745,0.13267940573107434,0.3060826700055412,0.5217534524975852,1.6752426148544692,17.4559458,78.4332152,22,2,10,0,76.66666666666667,Hyderabad,2025-10-29 22:00:00
49.0,111.0,45.0,17.0,8.0,26.6,6.4,14.81712986757405,73.22396843236514,1.9602197591453712,209.591548773881,1026.0434024287815,0.0,-166.24919880356788,0.14705868360341706,0.4777797254974977,0.47106407404400974,1.746681215270534,24.2613009,80.7231783,22,2,10,0,81.66666666666667,Maihar,2025-10-29 22:00:00
61.0,84.0,31.0,3.0,24.0,32.0,5.0,15.756699017365122,76.83849564493175,4.25735531935671,3.5923595970417743,1015.8063640449013,0.0,175.8620484195129,0.07896454208328926,0.39182212556077267,0.19587631923597457,1.4235316118048693,18.59051,73.77946,22,2,10,0,103.33333333333333,Pimpri-Chinchwad,2025-10-29 22:00:00
50.0,58.0,52.0,10.0,40.0,29.0,12.0,15.171594466264535,84.42844112876104,4.258410750704418,70.28661706433714,1006.8274681345308,0.0,43.950123062022186,0.133262589052061,0.6266970932689994,0.1301946780948917,1.1864023468879465,18.96702,72.84214,22,2,10,0,83.33333333333334,Mumbai,2025-10-29 22:00:00
63.0,62.4,22.8,19.0,43.0,16.0,4.4,10.177456205478911,76.17828891935996,0.11338201361779987,38.448253440850905,1012.139303072091,0.0,-15.032046027187661,0.05,0.009258420978456638,0.6357621733048404,1.2036465554841025,17.5316895,78.218939,22,2,10,0,0.0,Hyderabad,2025-10-29 22:00:00
25.0,25.0,17.0,6.0,47.0,10.0,2.0,11.183373864358751,83.30481425503439,4.107699869993116,31.85730073869102,1014.7136828118997,0.7608895885423004,-30.110369558929335,0.20547103068566985,0.4676000753410093,0.12593375025918738,1.3778436109828258,16.9872867,81.7363176,22,2,10,0,41.666666666666664,Rajamahendravaram,2025-10-29 22:00:00
55.0,75.0,14.0,9.2,36.6,43.6,4.0,10.803998468793994,80.53536207165571,4.335574745279679,196.71491378802503,1018.7520501610657,0.0,0.7063158628171904,0.13495466597131242,0.14322988486625893,0.16373665897506642,1.4976708902331695,19.175,72.9419,22,2,10,0,91.66666666666666,Mumbai,2025-10-29 22:00:00
28.0,20.0,9.0,10.0,38.0,40.0,4.6,12.659956449229831,81.65966129746691,3.108418448076433,139.4003308356745,1003.1959259020197,0.0,-108.9349996585504,0.1473396749502585,0.3650987980698773,0.5012180209044328,1.48424231998394,26.86812,81.005119,22,2,10,0,46.666666666666664,Lucknow,2025-10-29 22:00:00
347.0,267.0,27.0,5.0,33.0,105.0,12.0,11.120033680195775,86.05177590582487,3.9682262717116132,280.7443422544117,1034.6325472330545,1.0048976566917165,157.74532797634697,0.0627557581608516,0.194598417444807,0.34373810860870335,1.2047072716756397,28.732528,77.11992,22,2,10,0,474.61538461538464,Delhi,2025-10-29 22:00:00
88.0,83.0,9.0,11.0,29.2,48.0,2.0,11.774007504981505,78.02825837381533,4.688381656560516,36.68125970376487,999.5412907652678,0.0,-81.92578597215024,0.1498439475915884,0.27200178455940854,0.5480976226252807,1.587715858184201,20.918946,74.776388,22,2,10,0,193.33333333333331,Dhule,2025-10-29 22:00:00
19.0,75.0,28.0,19.0,14.0,9.0,1.0,13.590891315942775,79.4753712643128,2.168493049030004,269.6267343097435,1032.3998839147634,0.0,-113.54666958101744,0.07204246571003643,-0.13155912047089807,0.1911554430840167,1.3496244948824985,27.169338,78.03582,22,2,10,0,31.666666666666668,Agra,2025-10-29 22:00:00
25.0,35.0,20.0,1.0,10.0,21.0,2.0,13.429171779179411,93.99132597632396,3.4377926430000225,204.9758500256218,1021.9946497114825,0.0,-44.79144796869891,0.13454973499822112,0.34282493478181,0.39366537538113805,1.212317766641088,19.87562,75.38731,22,2,10,0,41.666666666666664,Aurangabad,2025-10-29 22:00:00
33.0,40.0,18.8,28.0,30.0,1.0,4.0,13.748816009897604,84.68509349831625,2.6797917960008717,58.21003917863527,1016.1952467078296,0.0,165.36172684922803,0.10098023051367426,0.22648533545471622,0.5010996535265029,1.837218630867799,23.8175497,91.2726974,22,2,10,0,55.0,Agartala,2025-10-29 22:00:00
26.0,35.0,13.0,3.0,53.0,16.0,3.0,8.095221535592314,82.18293355043558,5.658377395004616,157.26625294146464,1022.0017698691247,1.4432674088319075,39.53094624584792,0.12797983249510705,0.3337391588252583,0.5661449266361064,1.48491736381876,17.336318,76.847397,22,2,10,0,43.333333333333336,Kalaburagi,2025-10-29 22:00:00
268.0,159.0,61.0,20.2,74.0,78.0,11.0,15.021055623540231,87.86402597860331,4.230723271796046,251.08972620094212,1018.072740311073,0.0,138.21589910375226,0.09858780109449695,0.1959975617175308,0.12916351941593784,1.6077633856362246,28.63611,77.173332,22,2,10,0,413.84615384615387,Delhi,2025-10-29 22:00:00
37.0,64.0,39.0,11.2,60.0,32.0,5.0,15.24211861429636,74.69085948182578,3.926812200696852,238.3088201257927,1018.5229993767953,0.0,62.56309336459963,0.05,0.20195651437810075,0.6089822488707517,1.6347272731417246,18.664282,73.763966,22,2,10,0,61.666666666666664,Pune,2025-10-29 22:00:00
66.0,63.0,20.0,20.0,27.0,26.0,4.0,12.508775132775181,86.68635522915609,2.8130733057148056,353.15545613856665,1001.2740839114725,0.0,25.527338741355837,0.05,0.05853489024979375,0.10166672061999782,1.213238835214317,19.863756,75.321188,22,2,10,0,120.0,Aurangabad,2025-10-29 22:00:00
64.0,69.0,28.0,10.0,12.0,35.0,2.0,12.393067797253146,94.48974846770085,0.34463521748716186,334.6304919292173,1002.673709309657,0.0,16.972928439036917,0.05,0.21899808180928204,0.2335653458304439,1.5285899220230776,22.348441,82.549611,22,2,10,0,113.33333333333333,Korba,2025-10-29 22:00:00
156.0,146.0,43.0,1.0,58.0,36.0,6.0,15.782887864064323,85.5473878236145,5.052947336298523,253.46871651572047,1008.6634967322815,0.6313279034975925,-173.08731037655718,0.08696088514226741,0.07813733707734316,0.4479142430717618,1.2481868748138507,25.596727,85.085624,22,2,10,0,327.6923076923077,Patna,2025-10-29 22:00:00
102.0,90.0,5.0,16.0,39.0,22.0,5.0,13.423501461441063,79.8555034023946,2.115952864583683,42.539337943796255,1021.4960209702102,0.0,89.95998754332462,0.05,0.15824680837588703,0.2935774176688429,1.5290636110651477,24.792403,84.992416,22,2,10,0,240.0,Gaya,2025-10-29 22:00:00
44.0,44.0,11.0,12.0,21.0,19.0,2.0,11.800417284771381,82.20274732131757,2.7384686131457463,33.34517389849219,1016.1654032660863,0.0,18.96608770634163,0.2397164779587957,0.6733668327472999,0.41015108195866157,1.8386651271480765,21.152875,79.0517531,22,2,10,0,73.33333333333333,Nagpur,2025-10-29 22:00:00
133.0,119.0,5.0,12.0,26.0,17.8,7.2,17.6585832667426,86.36995468399435,2.6748952283936394,117.64609410879986,1021.5931379112297,1.1723596530170806,50.636697752625,0.1506837955659829,0.40375030233576215,0.4920271203287469,1.6191794917040732,31.0325454,76.5623046,22,2,10,0,310.0,Rupnagar,2025-10-29 22:00:00
71.0,61.0,15.0,29.0,15.0,11.0,1.6,12.422932428334686,74.75193611262463,0.2952904856160825,326.73996092035975,997.1586405699451,0.0,-158.1190702032138,0.12364935114493418,0.31645705234014915,0.44324800693970323,1.4275304884907796,22.7084,75.8815,22,2,10,0,136.66666666666666,Indore,2025-10-29 22:00:00
109.0,153.0,4.0,14.0,49.0,6.0,1.0,12.443346612933514,90.7138814425516,0.13253917402236448,7.563296515089868,1012.4123528772327,0.0,-50.50168503673406,0.10934263313025858,0.3739976868283019,0.1086120056800174,1.5590281958674834,28.2348927,77.8683002,22,2,10,0,263.3333333333333,Khurja,2025-10-29 22:00:00
67.0,81.0,59.0,36.0,59.0,33.0,7.0,13.170743490473717,79.94578151988398,2.020006151139432,197.72159929420337,1022.4538169008757,0.0,126.64068553728704,0.13759906770751193,0.3373085751093072,0.5131399267415329,1.323099385387996,25.265194,87.012947,22,2,10,0,123.33333333333333,Bhagalpur,2025-10-29 22:00:00
18.0,28.0,7.0,1.0,21.0,8.0,4.0,16.228930403183075,87.11243717489897,3.0774914652766197,70.66594883198414,1022.3620900957995,0.0,18.481030248973447,0.08886181985522652,0.25222945135614583,0.5397739482758297,1.60506149250043,12.864618,79.659968,22,2,10,0,30.0,Kanchipuram,2025-10-29 22:00:00
71.0,68.0,12.0,9.0,68.0,19.0,3.0,14.804794059812796,80.46755546032651,6.155709138191114,316.85642565173464,1019.7048061724121,0.0,-107.185723304016,0.07654516467342479,0.24925577654068543,0.35707094563817415,1.362865016481974,19.192056,72.9585188,22,2,10,0,136.66666666666666,Kalyan,2025-10-29 22:00:00
71.0,111.0,29.0,13.0,51.0,10.0,2.0,12.768143036051017,73.78371828772403,1.3252133400770112,20.370836212817625,1025.3581162000694,0.0,16.001822585278315,0.17257581752420204,0.5513038047100515,0.08993006278747237,1.3184772933533837,19.060498,72.923356,22,2,10,0,136.66666666666666,Mumbai,2025-10-29 22:00:00
53.0,104.0,50.0,5.6,61.0,35.0,4.2,13.603997832992421,84.10052122181389,3.326996115999206,273.1375156190115,1029.9995737457639,0.0,107.15431522348811,0.13855785497884526,0.3789492189793204,0.878563393877836,2.013130314967126,18.57304,73.927715,22,2,10,0,88.33333333333334,Pune,2025-10-29 22:00:00
29.0,40.0,25.0,4.0,25.0,30.0,2.0,14.970765253418701,73.51669427990967,4.130012431656799,229.0648874325293,1016.8115838488278,0.0,-13.845598398377836,0.10877456561466248,0.21832823452457084,0.6265135464906219,1.8583341421047068,11.55358,76.55521,22,2,10,0,48.333333333333336,Chamarajanagar,2025-10-29 22:00:00
11.0,41.0,2.0,21.0,51.0,16.0,1.0,15.182808305613719,89.96066487262793,4.331255951121089,351.14773236650825,1020.6084665431148,0.0,124.95049007061542,0.1368655049194399,0.27270706776222275,0.07116379217472187,1.350357937007505,28.359581,79.414455,22,2,10,0,18.333333333333332,Bareilly,2025-10-29 22:00:00
54.0,68.0,76.0,8.0,70.0,49.0,14.0,14.96643688716566,76.81661166150533,1.9330520628591934,127.79867009949743,1013.3408346825922,0.42857954481075927,23.378591179074316,0.10578238369161021,0.30288384272762064,0.1761962853141137,1.4260179061085705,28.3153,76.9143,22,2,10,0,90.0,Panchgaon,2025-10-29 22:00:00
2.0,5.0,3.0,7.0,14.0,14.0,2.0,17.000014152306015,81.72125347886077,3.1705941903194708,286.29623226956045,1008.123937759275,0.5841416994513957,28.977485689640837,0.13198860837942505,0.3302925077249124,0.16859419450148602,1.6779082462338049,22.12665,83.483212,22,2,10,0,3.3333333333333335,Kunjemura,2025-10-29 22:00:00
58.0,42.0,22.0,34.0,78.0,16.0,13.0,17.478892055552922,78.17953816935994,3.359216192558845,162.63636434540248,1005.1798236309239,0.0,52.4362747252906,0.21680080498709625,0.5705419501399093,0.32475182214643633,1.467543510566517,27.9002,76.9938,22,2,10,0,96.66666666666666,Mandikhera,2025-10-29 22:00:00
119.4,116.8,52.4,10.8,62.0,56.0,5.8,12.439514215745596,87.76883240077107,5.30096718127435,166.85785576820604,1022.8176548699159,0.0,-32.4831383508627,0.10184589448392888,0.10841535822713438,0.4013153951924491,1.6085746696207341,28.376058,77.315741,22,2,10,0,0.0,Faridabad,2025-10-29 22:00:00
82.0,80.0,18.0,8.0,30.0,2.0,5.0,11.532280380707041,78.09486502155576,1.3505290589261065,333.98846390714664,1011.9200534983613,0.0,-60.29649001521643,0.23196399596505363,0.439975773327757,0.23972242709906755,1.3626535208865298,29.2124114,78.9611753,22,2,10,0,173.33333333333331,Kashipur,2025-10-29 22:00:00
46.0,49.0,27.0,13.0,36.0,33.0,5.0,14.013840098631956,80.82547132335942,3.1376411648032536,326.72393061339346,993.1243108539911,0.0,147.78940447415116,0.19940438460919374,0.43984368409246344,0.5600281895769946,1.5829188701081232,16.509717,80.612222,22,2,10,0,76.66666666666667,Vijayawada,2025-10-29 22:00:00
192.0,158.0,17.0,13.0,62.0,26.0,6.0,10.138482678765907,86.222222133771,0.5628030148455161,156.18381222788793,1022.1136272217473,0.0,10.575379127147587,0.18289079795872015,0.3617720638143526,0.6733363023365608,1.2459536321944906,30.349388,76.366642,22,2,10,0,355.38461538461536,Patiala,2025-10-29 22:00:00
32.0,48.0,17.0,12.0,85.0,4.0,1.0,12.679713296848243,76.53842899196948,4.27511899862633,346.58373019001004,1017.176807522394,0.0,32.31854824582013,0.14951311998377104,0.5171660838254121,0.06372810619555375,1.7314489095462051,22.6025571,88.3105664,22,2,10,0,53.333333333333336,Howrah,2025-10-29 22:00:00
14.0,30.0,15.0,13.0,45.0,8.0,3.2,14.493600709683937,81.22500543164445,4.2441083717752335,326.3299599472369,990.8886469099211,0.0,-147.8586245779846,0.12098817612104376,0.26006005874419946,0.3340582764465139,1.5365076193765352,21.258815,81.578979,22,2,10,0,23.333333333333332,Raipur,2025-10-29 22:00:00
69.8,71.2,8.0,12.4,25.0,17.6,20.0,14.586732500959057,80.33198750615418,5.729923275824506,240.39381297713504,1009.6486221882855,1.074419489082671,155.41604207147697,0.09342035794587475,0.1957654059861975,0.40445915449919523,1.5182602342119338,25.5803419,91.8942571,22,2,10,0,0.0,Shillong,2025-10-29 22:00:00
136.0,98.0,15.0,12.0,33.0,16.0,6.0,14.039048692330896,79.80312980510777,0.6740048534008007,232.26220454740195,1013.6856297480603,0.3695888552852585,154.9934405017535,0.07048631853622704,0.1965102013715787,0.0738618793138573,1.8127800289799065,26.10887,91.589544,22,2,10,0,312.3076923076923,Guwahati,2025-10-29 22:00:00
48.0,57.0,32.0,10.0,51.0,21.0,5.0,13.109102859531395,83.2439096050133,0.9793105657054553,125.89316270850584,1003.2838596148935,0.0,-104.69109826819441,0.16574331043162271,0.4418495471578075,0.10599056376427413,1.4542529947482496,13.003872,77.664217,22,2,10,0,80.0,Bengaluru,2025-10-29 22:00:00
84.0,64.0,20.0,4.0,32.0,35.0,6.0,15.220033945577837,80.31440571625959,3.336138722715625,26.56676330474359,1013.125924007818,0.0,2.4510174258938164,0.1541457538320494,0.36796974234650814,0.14971404128091853,1.1625552500128598,26.11442,85.39813,22,2,10,0,180.0,Muzaffarpur,2025-10-29 22:00:00
67.0,57.0,5.0,3.0,35.0,36.0,2.0,11.557728942650137,81.76296393997404,1.7925502787211587,58.81203302343127,1007.8281691619393,0.0,-54.81663559692509,0.19140781166128298,0.28121802915472344,0.39324630683172485,1.3954450103566873,13.1662,80.2584,22,2,10,0,123.33333333333333,Chennai,2025-10-29 22:00:00
86.0,131.0,24.0,40.0,39.0,29.0,6.0,14.20480452295049,82.37490186669991,3.8416006260388746,163.01692990235765,1015.4365722370271,0.0,-109.02084067994343,0.18108834779183608,0.3892933977978589,0.45297365970391823,1.1510479224789396,28.856664,78.772638,22,2,10,0,186.66666666666669,Moradabad,2025-10-29 22:00:00
32.0,40.0,2.0,16.0,5.0,21.0,1.0,13.209572499767395,79.46177786590846,3.498911265486296,146.80009238621855,1013.7272462740328,0.0,18.72955498232138,0.1872345097539479,0.5466208346858981,0.10952186295257084,1.9508076217842238,10.830158,78.691849,22,2,10,0,53.333333333333336,Tiruchirappalli,2025-10-29 22:00:00
27.0,43.0,22.0,4.0,27.0,21.0,6.0,12.15426078212573,85.51944473466645,1.912096533058393,139.15458245629003,991.643257860213,0.0,313.7748533659989,0.07596613320208885,0.15334762475217012,0.30481782190950174,1.412452535519135,19.10122,74.73339,22,2,10,0,45.0,Ahmednagar,2025-10-29 22:00:00
53.0,90.0,19.0,4.0,32.0,11.0,7.0,12.710197953813728,87.42742455283576,6.132664159304888,149.6790372683959,1026.41700762942,0.0,-233.06547635469042,0.05,0.06116967585691162,0.25963410472496723,1.2962126659214703,19.063,73.1209,22,2,10,0,88.33333333333334,Navi Mumbai,2025-10-29 22:00:00
249.0,175.0,71.0,19.0,79.0,43.0,12.0,14.013141360984406,84.09885281850491,3.2873660942911345,274.39634099310376,1000.2550711750098,0.0,37.95503046122251,0.08710143472271936,0.03383654788963769,0.22135308999594902,1.789682334024478,28.646233,77.358075,22,2,10,0,399.2307692307692,Ghaziabad,2025-10-29 22:00:00
64.0,81.0,10.0,32.0,37.0,4.0,1.0,12.294608464643131,84.21627366931938,4.845333263476181,141.70878729987916,1024.6458347120195,0.0,-8.725601318295027,0.154076455886374,0.40233211930628554,0.4135872469794849,1.521679649617642,28.38910936,79.42963708,22,2,10,0,113.33333333333333,Bareilly,2025-10-29 22:00:00
121.0,162.0,71.0,7.0,78.0,65.0,15.0,13.876549223722488,83.44682866192652,4.039084132675289,226.73543559649477,1027.644543122673,0.0,-56.1587935373284,0.1370665230291548,0.40211892026968316,0.212607458072299,1.3357680583609328,28.018792,73.292658,22,2,10,0,300.7692307692308,Bikaner,2025-10-29 22:00:00
45.0,55.0,22.0,3.0,21.0,35.0,3.0,13.881518938747536,83.47401260428218,1.1097528522411295,70.4999102883372,1006.8363859196053,1.9645977116888058,55.769106072511995,0.12891859988243692,0.2953013100235759,0.08254293725971254,1.3239976036618473,19.296481,72.840923,22,2,10,0,75.0,Mira-Bhayandar,2025-10-29 22:00:00
150.0,131.0,38.0,16.8,85.0,46.0,4.0,13.333236142105193,76.24821167192546,1.5533936180824615,9.161193566070317,1008.6984336440817,0.0,-141.26684181710317,0.09727287757354316,0.37378941432102086,0.3320008315966244,1.5222258750593025,23.10844,77.511428,22,2,10,0,323.0769230769231,Mandideep,2025-10-29 22:00:00
54.0,53.0,21.0,44.0,16.0,16.0,7.0,12.092926693979996,76.01323390741322,1.7024411604765106,347.9102589119066,993.2070018962421,0.0,74.79102561175293,0.05,0.042912107759031315,0.17916166621698454,1.4656652692150434,24.10897,82.64558,22,2,10,0,90.0,Singrauli,2025-10-29 22:00:00
35.0,63.0,25.0,2.0,42.0,28.0,4.0,16.269340075944385,79.33266489685393,0.2819416483055699,235.5631219773791,1019.4053359163104,0.0,133.49032478434395,0.18648404186225886,0.44021171213037663,0.2217026989878112,1.1976425708062128,17.65439,75.90649,22,2,10,0,58.333333333333336,Solapur,2025-10-29 22:00:00
100.0,99.0,20.0,12.0,103.0,62.0,4.0,17.466561359186457,80.60611376790095,3.4175229519670043,101.45700118636992,1007.9078663740087,0.5609235353512103,35.9475797547121,0.16987520178371884,0.6752328949949865,0.24709618888609047,1.7096407935350553,28.840739,78.697531,22,2,10,0,233.33333333333334,Moradabad,2025-10-29 22:00:00
